Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,CM_RANDOM,,1,,08,0.000,0,0,0,0,0,0,0,0,0,0,0
,,CM_RANDOM,,1,,08,1.620,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,1,,08,2.810,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,1,,08,2.830,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,1,,08,2.880,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,1,,08,2.930,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,1,,08,2.960,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,1,,08,3.025,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,1,,08,3.040,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,1,,08,3.215,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,1,,08,3.220,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,1,,08,4.275,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,1,,08,4.305,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,1,,08,4.345,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,1,,08,14.775,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,1,,08,14.815,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,1,,08,17.650,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,1,,08,24.945,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,1,,08,24.950,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,1,,08,24.965,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,1,,08,25.090,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,1,,08,25.630,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,1,,08,26.380,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,1,,08,32.920,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,1,,08,34.950,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,1,,08,36.515,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,1,,08,37.270,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,1,,08,37.370,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,1,,08,37.530,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,1,,08,38.040,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,1,,08,38.157,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,1,,08,38.340,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,1,,08,42.810,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,1,,08,42.830,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,1,,08,42.830,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,1,,08,44.460,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,1,,08,51.200,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,1,,08,56.157,0,0,0,0,0,0,0,0,0,0,1
