Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,CM_D10,,0,,01,0.000,0,0,0,0,0,0,0,0,0,0,0
,,CM_D10,,0,,01,4.165,0,0,0,0,0,1,0,0,0,0,0
,,CM_D10,,0,,01,6.400,0,0,0,0,0,0,0,0,0,0,1
,,CM_D10,,0,,01,6.500,0,0,0,0,0,0,1,0,0,0,0
,,CM_D10,,0,,01,6.665,0,0,0,0,0,0,0,0,0,0,1
,,CM_D10,,0,,01,6.700,0,0,0,0,0,0,0,0,0,1,0
,,CM_D10,,0,,01,7.740,0,0,0,0,0,1,0,0,0,0,0
,,CM_D10,,0,,01,7.865,0,0,0,0,0,0,1,0,0,0,0
,,CM_D10,,0,,01,9.820,0,0,0,0,0,0,0,0,0,0,1
,,CM_D10,,0,,01,9.895,0,0,0,0,0,0,1,0,0,0,0
,,CM_D10,,0,,01,9.970,0,0,0,0,0,0,0,0,0,0,1
,,CM_D10,,0,,01,10.005,0,0,0,0,0,0,1,0,0,0,0
,,CM_D10,,0,,01,10.040,0,0,0,0,0,0,0,0,0,0,1
,,CM_D10,,0,,01,10.075,0,0,0,0,0,0,0,0,0,1,0
,,CM_D10,,0,,01,10.655,0,0,0,0,0,0,1,0,0,0,0
,,CM_D10,,0,,01,11.085,0,0,0,0,0,0,0,0,0,0,1
,,CM_D10,,0,,01,11.315,0,0,0,0,0,0,1,0,0,0,0
,,CM_D10,,0,,01,11.330,0,0,0,0,0,0,0,0,0,0,1
,,CM_D10,,0,,01,11.510,0,0,0,0,0,1,0,0,0,0,0
,,CM_D10,,0,,01,11.615,0,0,0,0,0,0,1,0,0,0,0
,,CM_D10,,0,,01,17.320,0,0,0,0,0,0,0,0,0,1,0
,,CM_D10,,0,,01,17.450,0,0,0,0,0,1,0,0,0,0,0
,,CM_D10,,0,,01,17.570,0,0,0,0,0,0,0,0,0,1,0
,,CM_D10,,0,,01,17.580,0,0,0,0,0,1,0,0,0,0,0
,,CM_D10,,0,,01,17.690,0,0,0,0,0,0,0,0,0,1,0
,,CM_D10,,0,,01,17.850,0,0,0,0,0,0,0,0,0,0,1
,,CM_D10,,0,,01,18.255,0,0,0,0,0,0,1,0,0,0,0
,,CM_D10,,0,,01,18.335,0,0,0,0,0,1,0,0,0,0,0
,,CM_D10,,0,,01,18.370,0,0,0,0,0,0,0,0,0,1,0
,,CM_D10,,0,,01,18.430,0,0,0,0,0,1,0,0,0,0,0
,,CM_D10,,0,,01,21.195,0,0,0,0,0,0,0,0,0,1,0
,,CM_D10,,0,,01,21.305,0,0,0,0,0,1,0,0,0,0,0
,,CM_D10,,0,,01,21.345,0,0,0,0,0,0,0,0,0,1,0
,,CM_D10,,0,,01,21.390,0,0,0,0,0,1,0,0,0,0,0
,,CM_D10,,0,,01,21.425,0,0,0,0,0,0,0,0,0,1,0
,,CM_D10,,0,,01,29.845,0,0,0,0,0,1,0,0,0,0,0
,,CM_D10,,0,,01,46.325,0,0,0,0,0,0,0,0,0,1,0
