Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,CM_D12,,6,,09,0.000,0,0,0,0,0,0,0,0,0,0,0
,,CM_D12,,6,,09,2.890,0,0,0,1,0,0,0,0,0,0,0
,,CM_D12,,6,,09,2.926,0,0,0,0,0,0,0,1,0,0,0
,,CM_D12,,6,,09,2.940,0,0,0,1,0,0,0,0,0,0,0
,,CM_D12,,6,,09,3.270,0,0,0,0,0,0,0,1,0,0,0
,,CM_D12,,6,,09,3.890,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,5.345,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,5.405,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,7.950,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,8.125,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,8.275,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,8.301,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,8.325,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,8.415,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,8.470,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,8.495,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,8.515,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,8.590,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,14.551,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,14.725,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,14.735,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,14.835,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,15.045,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,15.290,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,15.450,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,15.575,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,15.750,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,15.805,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,15.830,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,15.855,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,15.926,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,16.010,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,16.150,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,38.365,0,0,0,1,0,0,0,0,0,0,0
,,CM_D12,,6,,09,38.975,0,0,0,0,0,0,0,1,0,0,0
,,CM_D12,,6,,09,39.380,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,40.130,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,40.485,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,40.520,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,41.345,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,42.120,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,49.430,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,6,,09,52.490,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,6,,09,55.020,0,0,0,1,0,0,0,0,0,0,0
,,CM_D12,,6,,09,55.415,0,0,0,0,0,0,0,1,0,0,0
,,CM_D12,,6,,09,56.510,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,57.165,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,57.215,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,58.025,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,60.120,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,6,,09,61.640,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,6,,09,61.690,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,6,,09,61.710,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,6,,09,61.725,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,6,,09,70.415,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,6,,09,73.430,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,73.595,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,73.820,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,73.825,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,74.450,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,74.895,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,74.930,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,75.485,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,75.630,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,75.700,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,75.795,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,6,,09,81.040,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,6,,09,84.460,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,6,,09,84.475,0,0,0,0,0,0,1,0,0,0,0
