Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,CM_D1,,0,,01,0.000,0,0,0,0,0,0,0,0,0,0,0
,,CM_D1,,0,,01,1.245,0,0,0,1,0,0,0,0,0,0,0
,,CM_D1,,0,,01,2.140,0,0,0,0,0,0,0,1,0,0,0
,,CM_D1,,0,,01,3.030,0,0,0,0,0,0,0,0,0,1,0
,,CM_D1,,0,,01,3.155,0,0,0,0,0,1,0,0,0,0,0
,,CM_D1,,0,,01,3.315,0,0,0,0,0,0,0,0,0,1,0
,,CM_D1,,0,,01,3.610,0,0,0,0,0,1,0,0,0,0,0
,,CM_D1,,0,,01,3.826,0,0,0,0,0,0,0,0,0,1,0
,,CM_D1,,0,,01,4.205,0,0,0,0,0,1,0,0,0,0,0
,,CM_D1,,0,,01,5.480,0,0,0,1,0,0,0,0,0,0,0
,,CM_D1,,0,,01,6.175,0,0,0,0,0,0,0,1,0,0,0
,,CM_D1,,0,,01,9.740,0,0,0,0,0,0,0,0,0,1,0
,,CM_D1,,0,,01,9.795,0,0,0,0,0,1,0,0,0,0,0
,,CM_D1,,0,,01,10.095,0,0,0,0,0,0,0,0,0,1,0
,,CM_D1,,0,,01,10.120,0,0,0,0,0,1,0,0,0,0,0
,,CM_D1,,0,,01,10.656,0,0,0,0,0,0,0,0,0,1,0
,,CM_D1,,0,,01,16.360,0,0,0,0,0,1,0,0,0,0,0
,,CM_D1,,0,,01,26.975,0,0,0,0,0,0,0,0,0,0,1
,,CM_D1,,0,,01,27.410,0,0,0,0,0,0,1,0,0,0,0
,,CM_D1,,0,,01,27.535,0,0,0,0,0,0,0,0,0,0,1
,,CM_D1,,0,,01,28.560,0,0,0,0,0,0,1,0,0,0,0
,,CM_D1,,0,,01,39.285,0,0,0,0,0,0,0,0,0,1,0
,,CM_D1,,0,,01,54.020,0,0,0,0,0,1,0,0,0,0,0
,,CM_D1,,0,,01,54.080,0,0,0,0,0,0,0,0,0,1,0
,,CM_D1,,0,,01,54.210,0,0,0,0,0,1,0,0,0,0,0
,,CM_D1,,0,,01,54.620,0,0,0,0,0,0,0,0,0,1,0
,,CM_D1,,0,,01,54.810,0,0,0,0,0,1,0,0,0,0,0
