Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,CM_RANDOM,,0,,05,0.000,0,0,0,0,0,0,0,0,0,0,0
,,CM_RANDOM,,0,,05,7.130,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,13.420,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,13.490,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,14.170,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,24.445,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,0,,05,25.641,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,0,,05,25.685,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,0,,05,27.075,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,0,,05,29.030,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,29.105,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,29.270,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,33.391,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,33.540,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,33.625,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,33.635,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,34.185,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,34.220,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,34.255,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,34.290,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,35.700,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,35.915,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,36.016,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,46.070,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,61.355,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,71.595,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,71.650,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,71.775,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,72.125,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,72.190,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,72.335,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,72.420,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,72.470,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,72.960,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,72.965,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,72.980,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,73.020,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,75.860,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,76.095,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,76.170,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,76.225,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,76.275,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,76.516,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,76.525,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,76.655,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,76.665,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,76.690,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,77.460,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,77.510,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,77.540,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,77.550,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,77.625,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,77.641,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,78.325,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,78.425,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,78.670,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,78.680,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,78.880,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,78.980,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,79.005,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,79.630,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,79.660,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,79.755,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,79.875,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,80.465,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,80.490,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,80.505,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,80.565,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,80.915,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,81.120,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,81.125,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,81.230,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,81.435,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,81.490,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,81.540,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,85.990,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,86.145,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,88.025,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,88.530,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,88.705,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,88.725,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,88.770,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,88.805,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,89.516,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,0,,05,89.990,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,0,,05,90.340,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,90.535,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,90.670,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,0,,05,90.725,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,0,,05,91.225,0,0,0,0,0,0,1,0,0,0,0
