Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,CM_D8,,5,,07,0.000,0,0,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,6.655,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,14.525,0,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,14.570,0,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,14.665,0,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,14.705,0,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,14.740,0,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,18.465,0,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,18.595,0,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,18.660,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,19.450,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,19.521,0,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,19.521,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,19.565,0,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,19.585,0,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,19.610,0,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,19.615,0,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,19.720,0,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,20.000,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,20.150,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,20.740,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,20.785,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,20.845,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,21.115,0,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,21.405,0,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,24.240,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,24.285,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,24.500,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,25.045,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,26.410,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,26.771,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,26.880,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,26.960,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,28.215,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,28.420,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,28.450,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,28.845,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,31.220,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,31.315,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,31.345,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,31.470,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,31.470,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,31.521,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,31.575,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,31.610,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,31.660,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,31.700,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,31.715,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,32.175,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,32.275,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,32.370,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,32.950,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,32.990,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,33.045,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,33.396,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,33.585,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,33.780,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,33.820,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,33.905,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,34.180,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,34.250,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,34.300,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,34.445,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,34.490,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,34.980,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,35.050,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,35.090,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,35.115,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,35.215,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,35.260,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,35.510,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,35.715,0,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,35.795,0,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,54.880,0,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,58.405,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,59.655,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,61.190,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,61.450,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,61.965,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,62.185,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,77.110,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,77.140,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,77.300,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,80.990,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,82.570,0,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,93.600,0,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,93.810,0,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,94.095,0,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,94.155,0,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,120.005,0,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,120.010,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,120.015,3,372,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,120.410,372,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,120.570,372,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,120.845,372,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,121.135,372,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,123.555,372,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,127.880,372,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,132.015,372,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,132.021,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,132.025,3,336,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,135.490,336,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,136.455,336,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,140.745,336,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,141.955,336,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,143.135,336,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,143.530,336,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,144.025,336,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,144.030,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,144.035,3,300,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,146.910,300,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,146.980,300,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,150.225,300,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,150.450,300,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,151.700,300,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,151.730,300,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,151.735,300,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,151.810,300,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,152.210,300,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,153.045,300,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,153.415,300,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,153.510,300,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,153.510,300,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,153.540,300,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,156.035,300,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,156.040,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,156.045,3,264,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,161.650,264,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,161.940,264,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,161.965,264,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,162.540,264,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,162.560,264,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,163.630,264,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,168.045,264,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,168.050,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,168.055,3,228,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,168.215,228,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,168.590,228,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,171.455,228,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,172.460,228,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,174.965,228,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,175.695,228,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,180.055,228,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,180.060,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,180.065,3,192,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,192.065,192,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,192.070,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,192.075,3,156,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,204.075,156,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,204.080,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,204.085,3,120,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,210.365,120,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,212.875,120,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,213.925,120,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,215.130,120,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,216.085,120,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,216.090,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,216.095,3,84,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,216.415,84,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,216.455,84,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,228.095,84,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,228.100,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,228.105,3,48,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,230.610,48,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,231.840,48,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,240.105,48,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,240.110,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,240.115,3,45,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,252.115,45,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,252.120,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,252.125,3,81,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,253.455,81,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,253.715,81,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,253.735,81,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,253.740,81,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,253.760,81,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,253.955,81,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,254.640,81,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,254.825,81,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,254.950,81,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,254.975,81,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,256.315,81,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,256.345,81,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,257.390,81,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,258.771,81,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,264.125,81,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,264.130,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,264.135,3,117,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,269.665,117,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,272.396,117,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,276.135,117,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,276.140,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,276.146,3,153,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,281.670,153,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,287.550,153,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,288.146,153,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,288.150,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,288.155,3,189,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,300.155,189,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,300.160,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,300.165,3,225,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,302.495,225,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,302.575,225,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,304.870,225,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,304.915,225,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,305.075,225,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,306.165,225,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,306.325,225,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,308.775,225,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,312.165,225,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,312.170,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,312.175,3,261,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,315.105,261,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,315.725,261,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,324.175,261,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,324.180,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,324.185,3,297,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,336.185,297,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,336.190,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,336.195,3,333,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,348.195,333,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,348.200,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,348.205,3,369,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,360.205,369,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,360.210,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,360.215,3,366,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,369.875,366,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,369.890,366,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,372.215,366,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,372.220,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,372.225,3,330,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,372.896,330,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,5,,07,374.260,330,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,5,,07,384.225,330,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,384.230,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,384.235,3,294,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,384.370,294,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,394.470,294,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,396.235,294,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,396.240,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,396.245,3,258,0,0,0,0,0,0,0,0,0
,,CM_D8,,5,,07,397.885,258,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,397.930,258,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,397.965,258,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,5,,07,398.065,258,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,398.860,258,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,5,,07,398.990,258,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,5,,07,399.045,258,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,5,,07,399.215,258,0,0,0,0,0,0,0,0,0,1
