Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,CM_RANDOM,,5,,20,0.000,0,0,0,0,0,0,0,0,0,0,0
,,CM_RANDOM,,5,,20,0.240,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,0.305,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,0.360,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,0.425,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,0.810,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,0.975,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,1.665,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,1.820,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,2.000,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,2.050,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,2.180,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,7.375,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,7.490,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,7.650,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,8.000,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,8.095,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,8.180,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,8.470,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,8.495,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,8.510,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,8.565,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,8.615,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,8.660,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,8.695,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,8.765,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,12.610,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,13.955,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,14.110,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,14.575,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,21.630,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,21.905,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,22.570,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,22.650,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,31.720,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,34.855,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,5,,20,35.385,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,5,,20,35.420,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,5,,20,36.245,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,36.380,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,36.445,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,37.050,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,37.155,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,37.330,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,40.555,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,5,,20,41.595,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,5,,20,41.630,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,5,,20,42.130,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,5,,20,42.455,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,5,,20,42.740,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,5,,20,42.770,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,5,,20,42.880,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,5,,20,43.340,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,5,,20,43.740,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,5,,20,43.835,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,5,,20,43.895,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,5,,20,45.685,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,5,,20,45.730,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,5,,20,47.135,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,47.145,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,50.550,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,50.565,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,50.990,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,5,,20,55.955,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,56.055,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,56.280,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,64.065,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,5,,20,64.565,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,5,,20,64.780,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,5,,20,65.890,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,5,,20,67.805,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,67.890,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,68.725,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,5,,20,69.060,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,5,,20,69.125,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,5,,20,69.245,0,0,0,0,0,1,0,0,0,0,0
