Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,CM_RANDOM,,7,,16,0.000,0,0,0,0,0,0,0,0,0,0,0
,,CM_RANDOM,,7,,16,0.080,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,0.135,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,0.165,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,0.755,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,0.785,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,1.100,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,1.155,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,1.300,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,1.430,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,1.500,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,1.655,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,1.685,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,1.790,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,1.910,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,1.985,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,2.095,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,2.150,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,2.360,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,2.500,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,2.535,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,2.566,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,3.560,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,5.135,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,5.245,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,5.335,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,7,,16,5.790,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,6.030,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,7,,16,6.070,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,7,,16,6.225,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,7.710,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,7.880,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,7.985,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,8.595,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,8.660,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,7,,16,9.360,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,10.370,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,10.470,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,10.580,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,12.545,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,13.255,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,13.330,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,13.660,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,14.365,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,16.995,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,17.235,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,17.370,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,17.520,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,17.785,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,23.120,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,23.200,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,23.465,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,23.500,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,23.715,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,23.730,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,24.185,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,49.475,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,49.510,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,7,,16,49.535,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,49.555,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,49.566,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,7,,16,49.580,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,7,,16,49.820,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,49.895,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,49.960,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,50.000,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,7,,16,50.045,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,50.060,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,50.110,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,50.225,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,50.320,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,50.375,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,50.615,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,50.665,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,50.785,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,51.160,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,51.310,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,51.500,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,51.540,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,51.540,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,51.575,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,51.645,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,51.680,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,51.785,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,52.255,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,53.280,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,53.295,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,53.400,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,54.160,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,54.175,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,54.480,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,56.035,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,56.340,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,56.425,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,56.480,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,56.515,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,56.605,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,56.710,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,58.130,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,58.210,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,60.025,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,60.070,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,61.125,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,61.220,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,63.695,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,63.740,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,63.790,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,63.925,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,68.070,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,68.280,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,68.370,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,68.560,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,71.005,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,72.095,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,81.505,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,82.005,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,82.150,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,83.970,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,84.205,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,84.475,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,84.520,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,84.620,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,84.670,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,84.705,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,84.795,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,84.795,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,84.840,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,86.140,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,91.225,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,91.425,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,91.470,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,91.495,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,91.665,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,91.890,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,92.130,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,92.250,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,94.700,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,96.205,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,96.385,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,96.415,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,96.485,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,96.515,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,97.740,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,99.600,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,99.785,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,99.875,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,99.905,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,101.545,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,101.905,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,103.025,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,7,,16,103.120,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,103.170,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,103.210,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,103.275,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,7,,16,103.330,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,103.345,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,103.420,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,103.465,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,103.635,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,103.635,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,103.675,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,105.165,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,105.210,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,7,,16,120.005,0,1,0,0,0,0,0,0,0,0,0
,,CM_RANDOM,,7,,16,120.010,1,300,0,0,0,0,0,0,0,0,0
,,CM_RANDOM,,7,,16,120.925,300,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,7,,16,125.070,300,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,125.075,300,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,7,,16,125.445,300,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,7,,16,125.595,300,0,0,0,0,0,1,0,0,0,0
