Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,CM_D8,,2,,03,0.000,0,0,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,40.174,0,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,2,,03,60.669,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,2,,03,60.744,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,2,,03,60.754,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,2,,03,60.764,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,2,,03,60.989,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,2,,03,61.599,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,2,,03,61.869,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,2,,03,62.029,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,2,,03,62.189,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,2,,03,63.304,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,2,,03,65.704,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,2,,03,67.369,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,2,,03,67.704,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,2,,03,68.099,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,2,,03,68.194,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,2,,03,68.379,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,2,,03,68.404,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,2,,03,68.434,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,2,,03,68.484,0,0,0,0,0,0,0,0,0,0,1
,,CM_D8,,2,,03,72.949,0,0,0,0,0,0,1,0,0,0,0
,,CM_D8,,2,,03,94.254,0,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,2,,03,120.004,0,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,120.009,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,120.014,3,372,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,122.259,372,0,0,0,0,1,0,0,0,0,0
,,CM_D8,,2,,03,127.009,372,0,0,1,0,0,0,0,0,0,0
,,CM_D8,,2,,03,127.299,372,0,0,0,0,0,0,1,0,0,0
,,CM_D8,,2,,03,129.179,372,0,0,0,0,0,0,0,0,1,0
,,CM_D8,,2,,03,132.014,372,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,132.019,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,132.024,3,336,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,144.024,336,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,144.029,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,144.034,3,300,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,156.034,300,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,156.039,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,156.044,3,264,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,168.044,264,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,168.049,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,168.054,3,228,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,180.054,228,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,180.059,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,180.064,3,192,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,192.064,192,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,192.069,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,192.074,3,156,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,204.074,156,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,204.079,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,204.084,3,120,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,216.084,120,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,216.089,1,3,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,216.094,3,84,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,228.094,84,1,0,0,0,0,0,0,0,0,0
,,CM_D8,,2,,03,228.099,1,3,0,0,0,0,0,0,0,0,0
