Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,CM_RANDOM,,3,,13,0.000,0,0,0,0,0,0,0,0,0,0,0
,,CM_RANDOM,,3,,13,2.120,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,3,,13,2.475,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,3,,13,2.765,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,3,,13,2.815,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,3,,13,6.630,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,3,,13,9.025,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,3,,13,9.290,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,3,,13,11.200,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,3,,13,14.460,0,0,0,0,0,0,0,0,0,0,1
,,CM_RANDOM,,3,,13,15.775,0,0,0,0,0,0,1,0,0,0,0
,,CM_RANDOM,,3,,13,17.975,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,3,,13,18.135,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,3,,13,18.250,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,3,,13,18.290,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,3,,13,18.295,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,3,,13,18.965,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,3,,13,20.190,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,3,,13,20.585,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,3,,13,20.596,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,3,,13,20.800,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,3,,13,22.040,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,3,,13,22.250,0,0,0,0,0,1,0,0,0,0,0
