Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,CM_D12,,5,,07,0.000,0,0,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,16.020,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,16.510,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,5,,07,18.080,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,18.325,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,5,,07,18.705,0,0,0,1,0,0,0,0,0,0,0
,,CM_D12,,5,,07,19.160,0,0,0,0,0,0,0,1,0,0,0
,,CM_D12,,5,,07,48.165,0,0,0,1,0,0,0,0,0,0,0
,,CM_D12,,5,,07,48.185,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,48.195,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,5,,07,48.465,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,48.535,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,5,,07,48.710,0,0,0,0,0,0,0,1,0,0,0
,,CM_D12,,5,,07,49.150,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,49.181,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,5,,07,52.775,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,54.620,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,54.905,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,55.056,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,83.035,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,83.500,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,5,,07,88.615,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,91.530,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,93.280,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,5,,07,93.970,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,94.090,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,94.335,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,94.750,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,5,,07,95.045,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,95.360,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,95.760,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,95.790,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,95.820,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,95.850,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,95.870,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,96.175,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,96.250,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,98.140,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,98.455,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,98.735,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,99.330,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,101.585,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,101.600,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,101.615,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,102.885,0,0,0,1,0,0,0,0,0,0,0
,,CM_D12,,5,,07,103.010,0,0,0,0,0,0,0,1,0,0,0
,,CM_D12,,5,,07,103.090,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,5,,07,103.100,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,103.170,0,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,5,,07,116.681,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,116.750,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,116.780,0,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,117.385,0,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,118.900,0,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,120.005,0,1,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,120.010,1,3,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,120.015,3,21,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,120.345,21,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,120.415,21,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,120.545,21,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,120.620,21,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,120.640,21,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,120.825,21,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,122.365,21,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,5,,07,131.945,21,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,132.015,21,1,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,132.020,1,3,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,132.025,3,57,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,140.595,57,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,5,,07,144.025,57,1,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,144.030,1,3,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,144.035,3,93,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,144.265,93,0,0,1,0,0,0,0,0,0,0
,,CM_D12,,5,,07,144.950,93,0,0,0,0,0,0,1,0,0,0
,,CM_D12,,5,,07,156.035,93,1,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,156.040,1,3,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,156.045,3,129,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,161.355,129,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,166.780,129,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,168.045,129,1,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,168.050,1,3,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,168.056,3,165,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,172.150,165,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,174.545,165,0,0,0,0,0,0,0,0,0,1
,,CM_D12,,5,,07,175.000,165,0,0,0,0,0,1,0,0,0,0
,,CM_D12,,5,,07,177.605,165,0,0,0,0,0,0,0,0,1,0
,,CM_D12,,5,,07,177.865,165,0,0,0,0,1,0,0,0,0,0
,,CM_D12,,5,,07,180.056,165,1,0,0,0,0,0,0,0,0,0
,,CM_D12,,5,,07,180.060,1,3,0,0,0,0,0,0,0,0,0
