Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,CM_RANDOM,,15,,19,0.000,0,0,0,0,0,0,0,0,0,0,0
,,CM_RANDOM,,15,,19,2.850,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,3.005,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,3.030,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,3.385,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,3.415,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,3.560,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,3.830,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,4.785,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,4.815,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,4.910,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,4.965,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,5.115,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,5.150,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,7.925,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,10.315,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,12.065,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,12.445,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,14.755,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,15,,19,15.180,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,15,,19,20.015,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,45.675,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,49.275,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,49.305,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,49.470,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,49.505,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,50.160,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,50.215,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,50.400,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,15,,19,51.065,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,15,,19,51.870,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,52.200,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,55.470,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,85.205,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,86.335,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,86.660,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,86.745,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,86.940,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,87.180,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,15,,19,87.400,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,15,,19,88.185,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,88.231,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,88.235,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,88.320,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,91.765,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,15,,19,91.990,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,15,,19,93.845,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,15,,19,94.035,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,15,,19,94.380,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,94.445,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,96.610,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,98.955,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,99.375,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,101.285,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,101.490,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,105.885,0,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,15,,19,105.950,0,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,106.145,0,0,0,0,0,0,0,1,0,0,0
,,CM_RANDOM,,15,,19,109.575,0,0,0,0,0,1,0,0,0,0,0
,,CM_RANDOM,,15,,19,120.005,0,1,0,0,0,0,0,0,0,0,0
,,CM_RANDOM,,15,,19,120.010,1,333,0,0,0,0,0,0,0,0,0
,,CM_RANDOM,,15,,19,121.640,333,0,0,0,0,0,0,0,0,1,0
,,CM_RANDOM,,15,,19,121.705,333,0,0,1,0,0,0,0,0,0,0
,,CM_RANDOM,,15,,19,121.755,333,0,0,0,0,0,0,1,0,0,0
